"state","county","community","communityname","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","RentLowQ","RentMedian","RentHighQ","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LemasSwornFT","LemasSwFTPerPop","LemasSwFTFieldOps","LemasSwFTFieldPerPop","LemasTotalReq","LemasTotReqPerPop","PolicReqPerOffic","PolicPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop","ViolentCrimesPerPop"
42,"71","83152","WestHempfieldtownship",0,0.55,0.03,0.95,0.08,0.03,0.34,0.41,0.2,0.27,0.02,0.87,0.44,0.77,0.42,0.63,0.33,0.27,0.44,0.41,0.34,0.33,0.21,0.45,0.23,"0.27",0.23,0.01,0.19,0.27,0.36,0.32,0.09,0.74,0.73,0.34,0.56,0.42,0.3,0.22,0.32,0.32,0.51,0.76,0.77,0.79,0.73,0.46,0.5,0.01,0.26,0,0.19,0.46,0.42,0.41,0.03,0.06,0.05,0.04,0.93,0.02,0.15,0.17,0.58,0.57,0.53,0.78,0.04,0.28,0.5,0,0.92,0.78,0.12,0.36,0.81,0.12,0.21,0.21,0.2,0.2,0.2,0.28,0.32,0.32,0.49,0.47,0.11,0,0,0.06,0.85,0.49,0.75,0.77,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.05,0.06,0.02,"?","?","?","?",0,"?",0.07
6,"?","?","SantaClaracity",0.13,0.39,0.05,0.6,1,0.28,0.36,0.61,0.39,0.31,0.15,1,0.54,0.72,0.21,0.58,0.3,0.27,0.38,0.52,0.5,0.54,0.42,0.28,0.35,"0.43",0.49,0.05,0.15,0.22,0.27,0.49,0.24,0.69,0.9,0.24,0.27,0.57,0.59,0.67,0.61,0.62,0.44,0.59,0.59,0.75,0.56,0.56,0.58,0.03,0.19,0.14,0.44,0.51,0.6,0.66,0.7,0.72,0.77,0.78,0.48,0.34,0.32,0.25,0.4,0.45,0.39,0.35,0.43,0.64,0,0.07,0.88,0.34,0.14,0.15,0.52,0.04,0.16,0.75,0.73,0.69,0.77,0.75,0.89,0.73,0.46,0.53,0.17,0.07,0,0.68,0.41,0.42,0.57,0.53,"0.02","0.13","0.97","0.17","0.06","0.23","0.55","0.13","0.62","0.78","0.03","0.14","0.37","0.15","0.02","0.93","0.36",0.05,0.43,0.14,"0.08","0.04","0.81","1",0.43,"0.22",0.2
34,"9","54360","OceanCitycity",0.01,0.2,0.1,0.91,0.03,0.02,0.24,0.4,0.25,0.76,0.02,1,0.34,0.36,0.14,0.61,0.69,0.16,0.77,0.37,0.52,0.53,0.27,0.03,0.22,"0.2",0.36,0.01,0.16,0.11,0.22,0.42,0.26,0.44,0.08,0.41,0.15,0.54,0.52,0.46,0.52,0.54,0.26,0.46,0.52,0.6,0.52,0.66,0.65,0.01,0.19,0,0.47,0.64,0.52,0.47,0.08,0.09,0.07,0.06,0.93,0.05,0.15,0.12,0.21,0.22,0.26,0.42,0.07,0.36,0.5,0.63,0,0.43,0.01,0.91,0.54,0.15,0.33,0.41,0.45,0.55,0.51,0.5,0.55,0.54,0.51,0.75,0.76,0,0,0.07,0.31,0.4,0.37,0.43,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.19,0.16,"?","?","?","?",0,"?",0.12
37,"?","?","Boonetown",0,0.72,0.09,0.92,0.05,0.01,1,1,1,0.19,0,0,0.03,0.72,0.35,0.5,0.3,0.11,0.15,0.3,0.12,0.12,0.16,0.08,0.19,"0.09",0.12,0.03,1,0.32,0.36,0.71,0.5,0.19,0.09,0.66,0.18,0.51,0.07,1,0.1,0.09,0.2,0.61,0.65,0.82,0.42,0.39,0.7,0,0.1,0,0.37,0.34,0.43,0.51,0.04,0.03,0.04,0.04,0.96,0.03,0.03,0.01,0.19,0.28,0.22,0.17,0.1,0.77,0,0.02,0.56,0.17,0.03,0.44,0.75,0.1,0.07,0.17,0.18,0.2,0.23,0.25,0.29,0.24,1,0.46,0.24,0.01,0,0.04,0.61,0.03,0,0.57,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.01,0.2,0.02,"?","?","?","?",0,"?",0.06
1,"?","?","FortPaynecity",0,0.35,0.09,0.91,0.02,0.01,0.4,0.43,0.27,0.52,0,0,0.15,0.4,0.41,0.23,0.61,0.35,0.35,0.18,0.2,0.19,0.16,0.15,0.23,"0.11",0.13,0.01,0.37,0.62,0.72,0.16,0.19,0.47,1,0.15,1,0.22,0.58,0.18,0.59,0.61,0.37,0.64,0.66,0.75,0.63,0.69,0.77,0,0.13,0,0.24,1,0.99,0.84,0.01,0.04,0.03,0.02,0.99,0.02,0.1,0.11,0.37,0.37,0.37,0.64,0.09,0.45,0.5,0.02,0.64,0.64,0.07,0.59,0.58,0.64,0.39,0.06,0.06,0.08,0.03,0.08,0.1,0.12,0.34,0.3,0.44,0,0,0.01,0.78,0.62,0.83,0.77,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.16,0.02,0.01,"?","?","?","?",0,"?",0.03
5,"?","?","Paragouldcity",0.01,0.35,0,1,0.01,0.01,0.42,0.44,0.29,0.56,0,0,0.14,0.35,0.54,0.35,0.64,0.42,0.35,0.15,0.18,0.17,0.26,0.17,0,"0.24",0.33,0.03,0.5,0.72,0.7,0.16,0.44,0.36,0.79,0.31,0.84,0.22,0.63,0.17,0.55,0.61,0.35,0.66,0.66,0.58,0.58,0.7,0.64,0,0.05,0,0,0,0,0,0,0,0,0,1,0.02,0.08,0.09,0.37,0.36,0.39,0.61,0.08,0.47,0.5,0.02,0.77,0.61,0.36,0.44,0.69,0.65,0.29,0.05,0.05,0.06,0.08,0.12,0.11,0.11,0.47,0.22,0.31,0,0,0,0.77,0.55,0.75,0.7,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.08,0.05,0.01,"?","?","?","?",0,"?",0.04
25,"17","52805","Pepperelltown",0,0.61,0.02,0.98,0.04,0.02,0.43,0.45,0.25,0.2,0,0,0.54,0.81,0.25,0.49,0.23,0.18,0.19,0.52,0.42,0.4,0.42,0,0.44,"0.41",0.34,0,0.09,0.13,0.19,0.49,0.32,0.71,0.75,0.31,0.37,0.61,0.28,0.36,0.34,0.32,0.65,0.84,0.85,0.88,0.73,0.52,0.55,0,0.08,0,0.21,0.32,0.32,0.3,0.07,0.09,0.08,0.07,0.91,0.03,0.27,0.28,0.66,0.73,0.4,0.76,0.04,0.32,0.5,0,0.89,0.71,0,0.31,0.71,0.07,0.1,0.44,0.42,0.42,0.45,0.52,0.63,0.58,0.44,0.59,0.32,0,0,0.14,0.68,0.61,0.76,0.71,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.06,0.04,0.03,"?","?","?","?",0,"?",0.09
48,"?","?","Richardsoncity",0.1,0.49,0.09,0.8,0.41,0.08,0.4,0.4,0.22,0.22,0.12,1,0.64,0.83,0.5,0.67,0.2,0.07,0.3,0.61,0.56,0.58,0.3,0.26,0.31,"0.32",0.45,0.03,0.1,0.06,0.09,0.75,0.2,0.72,0.39,0.39,0.11,0.72,0.35,0.29,0.53,0.47,0.47,0.75,0.78,0.87,0.63,0.53,0.57,0.01,0.07,0.05,0.58,0.57,0.66,0.71,0.4,0.34,0.37,0.36,0.79,0.14,0.15,0.17,0.53,0.53,0.52,0.65,0.12,0.22,0.5,0.08,0.8,0.65,0.11,0.34,0.67,0.07,0.03,0.25,0.25,0.25,0.47,0.48,0.56,0.5,0.37,0.37,0.17,0,0,0.29,0.4,0.58,0.57,0.61,"0.02","0.15","0.97","0.19","0.02","0.1","0.2","0.15","0.71","0.71","0.09","0.04","0","0.08","0.01","0.5","0.19",0.08,0.22,0.11,"0.02","0.02","0.81","0",0.3,"0.15",0.11
6,"?","?","Arcadiacity",0.06,0.43,0.02,0.57,1,0.2,0.41,0.41,0.28,0.53,0.08,1,0.59,0.53,0.46,0.7,0.47,0.16,0.51,0.64,0.7,0.78,0.57,0.13,0.42,"0.43",0.56,0.02,0.13,0.16,0.17,0.59,0.18,0.46,0.25,0.51,0.11,0.72,0.36,0.39,0.44,0.42,0.47,0.74,0.77,0.85,0.74,0.22,0.28,0.01,0.07,0.09,0.53,0.58,0.69,0.67,1,0.98,1,0.94,0.43,0.4,0.24,0.23,0.46,0.55,0.33,0.58,0.28,0.53,0.5,0.06,0.78,0.53,0.22,0.28,0.38,0.03,0.21,1,1,1,0.67,0.65,0.82,0.65,0.63,0.63,0.17,0,0,0.82,0.39,0.55,0.73,0.61,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.03,0.37,0.1,"?","?","?","?",0,"?",0.16
45,"?","?","Andersoncity",0.03,0.35,0.67,0.47,0.02,0.01,0.45,0.48,0.36,0.66,0.04,1,0.13,0.37,0.15,0.33,0.74,0.42,0.47,0.17,0.19,0.27,0.16,0.12,0.18,"0.23",0.27,0.04,0.52,0.63,0.66,0.26,0.48,0.34,0.63,0.45,0.65,0.32,0.57,0.5,0.58,0.61,0.42,0.26,0.25,0.35,0.28,0.66,0.74,0.04,0.64,0,0.39,0.34,0.33,0.28,0.02,0.01,0.01,0.01,0.97,0.03,0.26,0.22,0.32,0.3,0.4,0.38,0.18,0.64,0,0.05,0.65,0.41,0.18,0.63,0.46,0.69,0.14,0.07,0.08,0.09,0.07,0.13,0.17,0.17,0.39,0.41,0.47,0.01,0.01,0.02,0.8,0.51,0.75,0.75,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.03,0.18,0.05,"?","?","?","?",0,"?",0.76
6,"?","?","Coronacity",0.11,0.71,0.05,0.63,0.44,0.56,0.45,0.58,0.36,0.15,0.12,1,0.53,0.8,0.28,0.36,0.21,0.31,0.32,0.48,0.35,0.37,0.5,0.31,0.36,"0.27",0.31,0.06,0.21,0.36,0.41,0.28,0.35,0.66,0.6,0.22,0.49,0.41,0.4,0.41,0.44,0.43,0.75,0.76,0.73,0.82,0.68,0.47,0.44,0.03,0.24,0.09,0.42,0.51,0.58,0.63,0.55,0.59,0.6,0.6,0.47,0.54,0.58,0.6,0.77,0.76,0.76,0.55,0.54,0.47,0.5,0.14,0.59,0.57,0.02,0.21,0.9,0.14,0.17,0.47,0.48,0.48,0.61,0.57,0.63,0.58,0.57,0.92,0.25,0.03,0.02,0.55,0.5,0.22,0.11,0.63,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.08,0.22,0.04,"?","?","?","?",0,"?",0.21
6,"?","?","BeverlyHillscity",0.04,0.2,0.03,0.87,0.33,0.1,0.3,0.35,0.22,0.67,0.05,1,0.7,0.44,0.19,0.67,0.5,0.15,0.21,1,1,1,0.79,0.23,0.91,"0.86",1,0.02,0.16,0.12,0.16,0.77,0.19,0.48,0.16,0.55,0,0.92,0.41,0.48,0.64,0.58,0.31,0.65,0.74,0.83,0.69,0.26,0.17,0.01,0.08,0.07,0.32,0.39,0.45,0.5,0.78,0.83,0.88,0.9,0.38,0.31,0.19,0.13,0.23,0.48,0.1,0.41,0.15,0.68,0,0.06,0.71,0.3,0.11,0.38,0.21,0.02,0.11,1,1,1,0.85,0.95,1,0.91,0.67,0.63,0.39,0,0.01,1,0.2,0.56,0.73,0.58,"0.01","0.38","0.97","0.48","0.03","0.43","0.4","0.38","0.95","0.79","0.06","0.19","0.74","0.22","0.02","0","0.19",0.01,0.47,0.24,"0.05","0.05","0.91","0",0.49,"0.69",0.45
34,"35","68460","Somervilleborough",0,0.39,0.23,0.71,0.23,0.15,0.26,0.51,0.29,0.48,0.02,1,0.46,0.6,0.16,0.65,0.53,0.21,0.61,0.51,0.43,0.46,0.32,0.26,0.31,"0.33",0.37,0.01,0.14,0.32,0.37,0.39,0.32,0.59,0.42,0.48,0.39,0.48,0.48,0.58,0.43,0.47,0.44,0.59,0.59,0.68,0.54,0.54,0.74,0.01,0.34,0.01,0.67,0.69,0.64,0.66,0.54,0.49,0.41,0.39,0.72,0.24,0.29,0.24,0.37,0.52,0.28,0.43,0.19,0.63,0,0.01,0.76,0.37,0.27,0.3,0.25,0.22,0.14,0.43,0.4,0.36,0.66,0.6,0.62,0.6,0.55,0.56,0.99,0.01,0.09,0.34,0.57,0.63,0.63,0.62,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0,0.41,0.18,"?","?","?","?",0,"?",0.09
55,"139","60500","Oshkoshcity",0.07,0.42,0.02,0.95,0.13,0.01,0.62,0.69,0.62,0.44,0.09,1,0.22,0.52,0.13,0.6,0.53,0.3,0.47,0.26,0.23,0.22,0.18,0.15,0.2,"0.21",0.24,0.06,0.33,0.29,0.36,0.31,0.27,0.49,0.63,0.46,0.56,0.35,0.4,0.63,0.36,0.39,0.4,0.63,0.7,0.7,0.56,0.57,0.64,0.01,0.14,0.01,0.39,0.39,0.41,0.51,0.08,0.07,0.07,0.07,0.94,0.04,0.15,0.13,0.34,0.4,0.3,0.5,0.07,0.51,0.5,0.04,0.86,0.47,0.04,0.44,0.27,0.15,0.21,0.09,0.08,0.08,0.22,0.24,0.24,0.23,0.45,0.4,0.4,0.01,0,0.08,0.87,0.47,0.61,0.83,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.05,0.26,0.11,"?","?","?","?",0,"?",0.06
39,"113","36610","HuberHeightscity",0.05,0.55,0.13,0.86,0.11,0.03,0.44,0.52,0.3,0.16,0.06,1,0.43,0.82,0.1,0.5,0.23,0.17,0.63,0.39,0.31,0.3,0.43,0.46,0.23,"0.22",0.46,0.01,0.1,0.14,0.26,0.28,0.25,0.71,0.46,0.3,0.4,0.39,0.41,0.29,0.48,0.46,0.53,0.76,0.77,0.86,0.74,0.62,0.62,0.01,0.11,0.01,0.47,0.62,0.59,0.58,0.08,0.09,0.08,0.07,0.94,0.04,0.18,0.2,0.6,0.57,0.63,0.64,0.06,0.16,0.5,0.04,0.79,0.66,0.05,0.14,0.65,0.05,0.16,0.14,0.12,0.11,0.38,0.39,0.42,0.45,0.25,0.22,0.22,0,0,0.07,0.57,0.52,0.62,0.52,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.06,0.16,0.09,"?","?","?","?",0,"?",0.07
48,"?","?","LaMarquecity",0.01,0.45,0.61,0.45,0.03,0.19,0.41,0.4,0.24,0.48,0.02,1,0.27,0.49,0.18,0.35,0.56,0.34,0.56,0.27,0.25,0.3,0.23,0.09,0.49,"0.34",0.36,0.02,0.4,0.33,0.46,0.18,0.66,0.38,0.37,0.53,0.41,0.33,0.65,0.25,0.63,0.67,0.48,0.48,0.46,0.65,0.48,0.5,0.59,0.01,0.23,0,0.26,0.42,0.48,0.5,0.05,0.07,0.08,0.07,0.85,0.07,0.27,0.27,0.5,0.43,0.61,0.65,0.21,0.48,0.5,0.03,0.53,0.69,0.51,0.8,0.42,0.52,0.47,0.07,0.06,0.06,0.21,0.23,0.24,0.26,0.47,0.26,0.42,0,0,0.08,0.77,0.68,0.86,0.86,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.04,0.08,0,"?","?","?","?",0,"?",0.14
48,"?","?","Schertzcity",0,0.49,0.07,0.83,0.09,0.33,0.41,0.48,0.29,0.27,0.02,0.98,0.33,0.71,0.78,0.51,0.33,0.22,0.96,0.33,0.27,0.26,0.33,0.26,0.29,"0.27",0.3,0.01,0.29,0.29,0.33,0.23,0.33,0.63,0.2,0.3,0.3,0.37,0.42,0.25,0.45,0.45,0.47,0.71,0.7,0.79,0.53,0.62,0.76,0,0.09,0,0.11,0.11,0.14,0.35,0.03,0.03,0.03,0.08,0.74,0.08,0.17,0.19,0.53,0.53,0.51,0.62,0.21,0.33,0.5,0.01,0.73,0.61,0,0.55,0.77,0.34,0.47,0.11,0.12,0.12,0.23,0.25,0.25,0.25,0.57,0.38,0.33,0,0,0.12,0.48,0.45,0.27,0.62,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.06,0.04,0.01,"?","?","?","?",0,"?",0.11
56,"?","?","RockSpringscity",0.01,0.45,0.02,0.92,0.06,0.14,0.48,0.47,0.26,0.29,0,0,0.37,0.69,0.37,0.46,0.35,0.27,0.36,0.4,0.33,0.32,0.24,0.22,0.26,"0.27",0.32,0.01,0.22,0.19,0.29,0.22,0.3,0.62,0.14,0.3,0.43,0.3,0.62,0.3,0.48,0.56,0.56,0.71,0.74,0.73,0.8,0.48,0.52,0,0.09,0,0,0,0,0.04,0,0,0,0,0.9,0.04,0.27,0.24,0.49,0.54,0.37,0.65,0.13,0.5,0.5,0.05,0.52,0.61,0.57,0.67,0.69,0.21,0.47,0.14,0.14,0.13,0.17,0.2,0.22,0.19,0.06,0.22,0.17,0,0,0.05,0.46,0.59,0.75,0.71,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.05,0.09,0.32,"?","?","?","?",0,"?",0.27
27,"131","46924","Northfieldcity",0.01,0.92,0.01,0.95,0.13,0.02,1,1,1,0.25,0,0,0.31,0.58,0.68,0.63,0.47,0.15,0.31,0.38,0.2,0.19,0.27,0.05,0.13,"0.15",0.19,0.01,0.28,0.26,0.25,0.58,0.13,0.57,0.24,1,0.33,0.48,0.14,0.99,0.18,0.17,0.48,0.71,0.76,0.81,0.65,0.78,0.87,0.01,0.25,0,0.52,0.56,0.56,0.68,0.1,0.1,0.09,0.1,0.92,0.03,0.16,0.14,0.39,0.53,0.18,0.64,0.08,0.53,0.5,0.01,0.85,0.56,0.04,0.12,0.67,0.13,0.08,0.18,0.17,0.15,0.25,0.3,0.34,0.27,0.62,0.47,0.18,0,0,0.08,0.59,0.25,0.1,0.3,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.01,0.21,0.04,"?","?","?","?",0,"?",0.04
48,"?","?","Mesquitecity",0.15,0.53,0.11,0.81,0.16,0.16,0.42,0.54,0.29,0.13,0.16,1,0.4,0.83,0.28,0.37,0.18,0.18,0.22,0.39,0.31,0.31,0.31,0.22,0.3,"0.31",0.37,0.07,0.19,0.18,0.31,0.28,0.27,0.77,0.31,0.28,0.31,0.39,0.53,0.27,0.67,0.64,0.56,0.68,0.68,0.72,0.59,0.73,0.73,0.03,0.14,0.03,0.25,0.38,0.46,0.54,0.08,0.11,0.12,0.13,0.84,0.08,0.23,0.24,0.58,0.64,0.47,0.59,0.22,0.38,0.5,0.18,0.65,0.56,0.4,0.5,0.79,0.23,0.09,0.13,0.13,0.12,0.36,0.33,0.37,0.34,0.37,0.46,0.36,0,0.01,0.13,0.7,0.41,0.75,0.78,"0.02","0.12","0.97","0.14","0.03","0.12","0.3","0.12","0.85","0.88","0.06","0.08","0","0.1","0.03","0.5","0.02",0.12,0.2,0.07,"0.12","0.02","0.68","0",0.58,"0.09",0.23
40,"?","?","Duncancity",0.02,0.32,0.08,0.84,0.03,0.06,0.37,0.35,0.2,0.67,0,0,0.19,0.25,0.43,0.45,0.68,0.35,0.52,0.22,0.23,0.24,0.14,0.14,0.14,"0.11",0.14,0.04,0.49,0.4,0.47,0.28,0.46,0.26,0.27,0.39,0.39,0.42,0.47,0.15,0.5,0.51,0.35,0.67,0.67,0.69,0.72,0.31,0.35,0,0.09,0,0.47,0.46,0.39,0.47,0.08,0.07,0.05,0.06,0.94,0.07,0.12,0.12,0.33,0.3,0.42,0.62,0.09,0.48,0.5,0.07,0.42,0.64,0.17,0.83,0.42,0.55,0.3,0.03,0.04,0.07,0.07,0.12,0.13,0.14,0.45,0.19,0.42,0,0,0.07,0.69,0.59,0.72,0.7,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.07,0.07,0.01,"?","?","?","?",0,"?",0.09
42,"91","21600","EastNorritontownship",0.01,0.45,0.08,0.91,0.11,0.01,0.29,0.39,0.23,0.52,0.02,1,0.58,0.69,0.05,0.67,0.55,0.09,0.59,0.57,0.48,0.46,0.44,0.36,0.45,"0.62",0.59,0,0.03,0.16,0.26,0.43,0.06,0.62,0.46,0.39,0.24,0.58,0.28,0.33,0.24,0.26,0.47,0.89,0.87,0.97,0.94,0.44,0.55,0,0.06,0,0.09,0.18,0.18,0.23,0.03,0.05,0.05,0.06,0.89,0.04,0.2,0.2,0.47,0.56,0.14,0.82,0.03,0.28,0.5,0.01,0.85,0.74,0,0.22,0.54,0,0.06,0.36,0.35,0.35,0.71,0.62,0.65,0.61,0.42,0.51,0.42,0,0,0.13,0.85,0.7,0.76,0.83,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.18,0.08,"?","?","?","?",0,"?",0.03
28,"?","?","Grenadacity",0,0.45,0.96,0.24,0.01,0,0.46,0.46,0.29,0.57,0,0,0.1,0.34,0.37,0.23,0.64,0.79,0.29,0.14,0.13,0.26,0.12,0.16,0,"0.63",0.38,0.02,0.67,0.75,0.78,0.21,0.77,0.25,0.62,0.32,0.73,0.29,0.5,0.42,0.56,0.57,0.56,0.25,0.21,0.41,0.41,0.77,0.63,0.02,0.69,0,0,0,0,0,0,0,0,0,0.97,0.05,0.37,0.33,0.46,0.41,0.55,0.48,0.27,0.45,0.5,0.02,0.71,0.52,0.21,0.56,0.5,0.65,0.61,0.07,0.06,0.07,0.01,0.06,0.07,0.11,0.43,0.32,0.56,0,0,0,0.92,0.63,0.76,0.83,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.01,0.15,0,"?","?","?","?",0,"?",0.96
49,"?","?","SouthJordancity",0,1,0,0.98,0.05,0.04,0.73,0.51,0.28,0.08,0.02,1,0.53,0.87,0.96,0.48,0.19,0.13,0.31,0.46,0.19,0.18,0,0.24,0.25,"0.09",0.22,0,0.07,0.05,0.13,0.36,0.15,0.7,0.32,0.39,0.32,0.46,0.06,0.34,0.09,0.08,1,0.99,0.98,0.96,0.94,0.27,0.36,0,0.04,0,0,0,0,0.06,0,0,0,0,0.96,0.05,1,1,1,1,1,0.94,0.22,0.08,1,0,0.96,0.93,0.55,0.78,0.83,0.04,0.24,0.22,0.2,0.2,0.24,0.3,0.44,0.4,0.22,0.58,0.37,0,0,0.03,0.79,0.54,0.84,0.78,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.06,0.05,0.07,"?","?","?","?",0,"?",0.08
36,"63","51055","NiagaraFallscity",0.08,0.3,0.3,0.73,0.01,0.02,0.35,0.41,0.28,0.65,0.1,1,0.15,0.27,0.09,0.39,0.73,0.62,0.73,0.19,0.2,0.21,0.2,0.1,0.27,"0.31",0.36,0.1,0.49,0.4,0.56,0.14,0.74,0.27,0.52,0.45,0.58,0.23,0.59,0.48,0.54,0.58,0.41,0.31,0.38,0.31,0.42,0.34,0.4,0.08,0.5,0.03,0.11,0.11,0.11,0.12,0.05,0.04,0.04,0.04,0.86,0.06,0.2,0.16,0.32,0.4,0.26,0.5,0.07,0.52,0.5,0.14,0.62,0.46,0.87,0.7,0.06,0.42,0.14,0.07,0.06,0.05,0.16,0.17,0.17,0.17,0.75,0.24,0.68,0.1,0,0.19,0.8,0.74,0.92,0.9,"0.02","0.25","0.97","0.27","0.03","0.22","0.3","0.25","0.7","0.94","0.08","0.02","0","0.07","0.04","0.5","0.39",0.04,0.37,0.17,"0.04","0.02","0.62","0",0.66,"0.16",0.3
47,"?","?","Greenevilletown",0.01,0.32,0.12,0.9,0.01,0,0.37,0.39,0.26,0.64,0,0,0.14,0.39,1,0.42,0.71,0.54,0.47,0.19,0.21,0.21,0.19,0.03,0.3,"0.01",0.27,0.02,0.43,0.76,0.67,0.26,0.6,0.32,0.73,0.4,0.61,0.41,0.65,0.29,0.68,0.7,0.29,0.46,0.47,0.66,0.5,0.55,0.68,0.01,0.16,0,0.12,0.09,0.07,0.12,0,0,0,0,0.98,0.04,0.07,0.08,0.29,0.29,0.31,0.55,0.06,0.53,0.5,0.02,0.68,0.56,0.1,0.48,0.5,0.63,0.3,0.06,0.06,0.08,0.04,0.1,0.1,0.09,0.4,0.2,0.31,0,0,0.01,0.79,0.61,0.81,0.78,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.03,0.1,0.01,"?","?","?","?",0,"?",0.17
39,"17","33012","Hamiltoncity",0.08,0.39,0.14,0.88,0.02,0.01,0.39,0.47,0.29,0.46,0.1,1,0.19,0.4,0.07,0.38,0.56,0.52,0.58,0.21,0.2,0.21,0.16,0.16,0.18,"0.14",0.21,0.09,0.44,0.42,0.58,0.14,0.52,0.35,0.54,0.32,0.58,0.24,0.66,0.3,0.69,0.71,0.45,0.49,0.5,0.54,0.49,0.48,0.42,0.04,0.27,0,0.41,0.39,0.32,0.33,0.02,0.02,0.01,0.01,0.98,0.02,0.2,0.19,0.41,0.42,0.42,0.52,0.12,0.59,0,0.07,0.8,0.52,0.79,0.55,0.23,0.41,0.15,0.09,0.08,0.08,0.19,0.2,0.2,0.21,0.58,0.25,0.32,0.04,0,0.01,0.75,0.57,0.85,0.82,"0.01","0.14","0.98","0.17","0.03","0.19","0.42","0.14","0.93","0.85","0.14","0.05","0","0.13","0.07","0.36","0.32",0.06,0.26,0.09,"0.02","0.02","0.67","0",1,"0.15",0.59
18,"?","?","TerreHautecity",0.08,0.45,0.18,0.83,0.07,0.02,0.63,0.63,0.59,0.54,0.09,1,0.12,0.34,0.18,0.39,0.67,0.46,0.59,0.16,0.18,0.17,0.16,0.09,0.56,"1",0.76,0.09,0.54,0.3,0.48,0.24,0.55,0.24,0.36,0.57,0.48,0.35,0.69,0.62,0.61,0.67,0.39,0.45,0.48,0.44,0.47,0.53,0.53,0.03,0.23,0.01,0.75,0.7,0.66,0.73,0.13,0.11,0.09,0.09,0.93,0.05,0.19,0.15,0.3,0.32,0.3,0.55,0.1,0.71,0,0.14,0.55,0.54,0.34,0.62,0,0.62,0.36,0.02,0.02,0.02,0.1,0.13,0.12,0.11,0.55,0.16,0.39,0.04,0,0.07,0.77,0.49,0.61,0.67,"0.01","0.18","0.98","0.22","0.02","0.14","0.25","0.18","0.79","0.97","0.04","0","0","0.03","0.03","0.43","0.09",0.08,0.17,0.07,"0.05","0","0.84","0",0.7,"0.05",0.13
